variables,units,values,description
rotorse.rs.constr.strainL_spar,,"[ 1.45661424e-03  1.72563415e-03  2.14001325e-03  2.81632499e-03
  3.42077157e-03  3.44224866e-03  3.41198182e-03  3.49218816e-03
  3.51544946e-03  3.26298719e-03  3.11661858e-03  3.16403736e-03
  3.06143134e-03  2.95604148e-03  2.98659436e-03  2.99013624e-03
  2.88317522e-03  2.83334545e-03  2.74256368e-03  2.58901738e-03
  2.48615987e-03  2.45304822e-03  2.46047494e-03  2.46043176e-03
  2.45239059e-03  2.21895784e-03  1.84982604e-03  1.32852719e-03
  5.65648887e-04 -1.00637811e-06]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.constr.strainU_te,,"[-9.46604661e-05  2.04182039e-04  1.12818041e-04 -5.64424748e-04
 -1.47645657e-03 -2.09558563e-03 -2.01865175e-03 -1.54017260e-03
 -1.15079290e-03 -1.01198927e-03 -9.26540330e-04 -7.41124636e-04
 -6.60675805e-04 -6.50011825e-04 -6.13278798e-04 -5.85627995e-04
 -5.87747036e-04 -5.74219278e-04 -5.83080290e-04 -6.07042163e-04
 -5.11339673e-04 -3.84832949e-04 -2.91229163e-04 -2.52193266e-04
 -3.00006736e-04 -3.05184586e-04 -2.41673531e-04 -1.29145373e-04
 -3.40852171e-05 -9.17103852e-08]","strain in trailing edge on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.constr.strainL_te,,"[-9.46604661e-05  2.04182039e-04  1.12818041e-04 -5.64424748e-04
 -1.47645657e-03 -2.09558563e-03 -2.01865175e-03 -1.54017260e-03
 -1.15079290e-03 -1.01198927e-03 -9.26540330e-04 -7.41124636e-04
 -6.60675805e-04 -6.50011825e-04 -6.13278798e-04 -5.85627995e-04
 -5.87747036e-04 -5.74219278e-04 -5.83080290e-04 -6.07042163e-04
 -5.11339673e-04 -3.84832949e-04 -2.91229163e-04 -2.52193266e-04
 -3.00006736e-04 -3.05184586e-04 -2.41673531e-04 -1.29145373e-04
 -3.40852171e-05 -9.17103852e-08]","strain in trailing edge on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.constr.max_strainU_spar,,[0.004],maximum strain in spar cap suction side
rotorse.rs.constr.max_strainL_spar,,[0.004],maximum strain in spar cap pressure side
rotorse.rs.constr.max_strainU_te,,[0.004],maximum strain in spar cap suction side
rotorse.rs.constr.max_strainL_te,,[0.004],maximum strain in spar cap pressure side
rotorse.rs.constr.s_opt_spar_cap_ss,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade spar cap suction side
rotorse.rs.constr.s_opt_spar_cap_ps,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade spar cap pressure side
rotorse.rs.constr.s_opt_te_ss,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade trailing edge suction side
rotorse.rs.constr.s_opt_te_ps,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade trailing edge pressure side
rotorse.rs.constr.rated_Omega,rpm,[7.49924093],rotor rotation speed at rated
rotorse.rs.constr.flap_mode_freqs,Hz,[0.54016186 1.64804857 3.29583719 5.73626032 8.95562529],Frequencies associated with mode shapes in the flap direction
rotorse.rs.constr.edge_mode_freqs,Hz,[ 0.79761692  2.2756744   4.78778476  7.91338942 13.18211389],Frequencies associated with mode shapes in the edge direction
rotorse.rs.constr.blade_number,Unavailable,3,
rotorse.rs.brs.rootD,m,[5.2],Blade root outer diameter / Chord at blade span station 0
rotorse.rs.brs.layer_thickness,m,"[[0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005    ]
 [0.05       0.04083949 0.03229024 0.02413744 0.01574086 0.00873885
  0.00473895 0.00314251 0.00230872 0.00203656 0.00200073 0.00200003
  0.002      0.002      0.002      0.002      0.002      0.002
  0.002      0.002      0.002      0.002      0.002      0.002
  0.00179079 0.00132102 0.00104293 0.00100141 0.001      0.001     ]
 [0.0001     0.00458621 0.0152522  0.03040319 0.04741029 0.06354902
  0.07610285 0.08316173 0.08932751 0.09446694 0.097625   0.09835284
  0.09736573 0.09510301 0.09225897 0.08925491 0.08635024 0.0832595
  0.07970991 0.07547437 0.06990189 0.06096827 0.04858105 0.03557957
  0.02481462 0.01778634 0.01195667 0.0069166  0.00333588 0.001     ]
 [0.0001     0.00458621 0.0152522  0.03040319 0.04741029 0.06354902
  0.07610285 0.08316173 0.08932751 0.09446694 0.097625   0.09835284
  0.09736573 0.09510301 0.09225897 0.08925491 0.08635024 0.0832595
  0.07970991 0.07547437 0.06990189 0.06096827 0.04858105 0.03557957
  0.02481462 0.01778634 0.01195667 0.0069166  0.00333588 0.001     ]
 [0.         0.         0.         0.00299507 0.00294581 0.00289655
  0.00284729 0.00279803 0.00274877 0.00269951 0.00265025 0.00260099
  0.00255172 0.00250246 0.0024532  0.00240394 0.00235468 0.00230542
  0.00225616 0.0022069  0.00215764 0.00210837 0.00205911 0.00200985
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.01518664 0.02662026 0.03834655
  0.04863026 0.05708607 0.06589988 0.07394841 0.07924569 0.08003539
  0.07539978 0.06541959 0.05373332 0.04290903 0.03356375 0.02376984
  0.01438179 0.00723847 0.00420409 0.0030288  0.00220799 0.0016398
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.01518664 0.02662026 0.03834655
  0.04863026 0.05708607 0.06589988 0.07394841 0.07924569 0.08003539
  0.07539978 0.06541959 0.05373332 0.04290903 0.03356375 0.02376984
  0.01438179 0.00723847 0.00420409 0.0030288  0.00220799 0.0016398
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.05       0.04083949 0.03229024 0.02413744 0.01574086 0.00873885
  0.00473895 0.00314251 0.00230872 0.00203656 0.00200073 0.00200003
  0.002      0.002      0.002      0.002      0.002      0.002
  0.002      0.002      0.002      0.002      0.002      0.002
  0.00179079 0.00132102 0.00104293 0.00100141 0.001      0.001     ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]
 [0.         0.         0.         0.04284584 0.04130426 0.03976268
  0.0382211  0.03667951 0.03513793 0.03359635 0.03205477 0.03051318
  0.0289716  0.02743002 0.02588844 0.02434686 0.02280527 0.02126369
  0.01972211 0.01818053 0.01663895 0.01509736 0.01355578 0.0120142
  0.01047262 0.00893103 0.00738945 0.00584787 0.         0.        ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]
 [0.         0.         0.         0.04284584 0.04130426 0.03976268
  0.0382211  0.03667951 0.03513793 0.03359635 0.03205477 0.03051318
  0.0289716  0.02743002 0.02588844 0.02434686 0.02280527 0.02126369
  0.01972211 0.01818053 0.01663895 0.01509736 0.01355578 0.0120142
  0.01047262 0.00893103 0.00738945 0.00584787 0.         0.        ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]]","2D array of the thickness of the layers of the blade structure. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.layer_start_nd,,"[[0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.1777357  0.18491285 0.18958426 0.2029196  0.22395485 0.24376247
  0.2596077  0.26952552 0.2773954  0.27989178 0.28119047 0.28393074
  0.28609374 0.28703052 0.28865691 0.28895996 0.28743732 0.28582543
  0.28347908 0.28032633 0.27617678 0.27112936 0.26543968 0.2591531
  0.25176977 0.24256273 0.23162535 0.22042303 0.22471037 0.16803069]
 [0.68053272 0.67381993 0.67236754 0.6704351  0.66376599 0.65495602
  0.64771862 0.64235409 0.63480357 0.6326144  0.62995689 0.62473812
  0.62043604 0.61702499 0.61149429 0.60743003 0.60493027 0.60166542
  0.59895464 0.59671005 0.59440797 0.59236083 0.59088487 0.58972549
  0.58806136 0.58586788 0.58305774 0.580868   0.59590554 0.55186471]
 [0.49999933 0.49990437 0.49942588 0.47069367 0.46970345 0.46909938
  0.46945804 0.46894869 0.46772704 0.46669745 0.46502958 0.46303614
  0.46156065 0.459899   0.45721069 0.45463374 0.45228235 0.44948052
  0.44640778 0.44326711 0.43972774 0.43666524 0.43569336 0.43611975
  0.49683998 0.49683998 0.49683998 0.49683998 0.49683998 0.49683998]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [1.         1.         1.         0.96439246 0.96277762 0.96233895
  0.96180103 0.96080871 0.95884537 0.95698195 0.95474785 0.95222816
  0.95004424 0.94787041 0.94515087 0.94245286 0.93984952 0.93695322
  0.93393251 0.9307155  0.92709494 0.92312856 0.91890768 0.91433396
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.03560754 0.03722238 0.03766105
  0.03819897 0.03919129 0.04115463 0.04301805 0.04525215 0.04777184
  0.04995576 0.05212959 0.05484913 0.05754714 0.06015048 0.06304678
  0.06606749 0.0692845  0.07290506 0.07687144 0.08109232 0.08566604
  0.         0.         0.         0.         0.         0.        ]
 [0.23283079 0.24040997 0.2492834  0.26701316 0.29095513 0.31155237
  0.32836584 0.34006984 0.35147374 0.35732427 0.36264434 0.36992005
  0.3760141  0.38086378 0.38738534 0.39254481 0.39570819 0.39930963
  0.40240057 0.40503843 0.4074059  0.40949796 0.41140585 0.41335197
  0.4155233  0.41777839 0.42046903 0.42237446 0.40681197 0.45010159]
 [0.49999933 0.49990437 0.49942588 0.52766573 0.52925926 0.52935707
  0.53057639 0.53165476 0.53357445 0.53552633 0.53743302 0.53947109
  0.54148986 0.54330634 0.5449693  0.54670916 0.54852312 0.55035537
  0.55211577 0.55411812 0.55620067 0.55785279 0.55805463 0.55756022
  0.49683998 0.49683998 0.49683998 0.49683998 0.49683998 0.49683998]
 [0.7356278  0.72931706 0.73206668 0.73452866 0.73076628 0.72274592
  0.71647675 0.71289842 0.70888191 0.71004689 0.71141077 0.71072744
  0.71035641 0.71085825 0.71022272 0.71101487 0.71320114 0.71514962
  0.71787612 0.72142215 0.72563709 0.73072943 0.73685104 0.74392436
  0.75181489 0.76108355 0.77190142 0.78281943 0.77800714 0.83393561]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional start point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.layer_end_nd,,"[[1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.23283079 0.24040997 0.2492834  0.26701316 0.29095513 0.31155237
  0.32836584 0.34006984 0.35147374 0.35732427 0.36264434 0.36992005
  0.3760141  0.38086378 0.38738534 0.39254481 0.39570819 0.39930963
  0.40240057 0.40503843 0.4074059  0.40949796 0.41140585 0.41335197
  0.4155233  0.41777839 0.42046903 0.42237446 0.40681197 0.45010159]
 [0.7356278  0.72931706 0.73206668 0.73452866 0.73076628 0.72274592
  0.71647675 0.71289842 0.70888191 0.71004689 0.71141077 0.71072744
  0.71035641 0.71085825 0.71022272 0.71101487 0.71320114 0.71514962
  0.71787612 0.72142215 0.72563709 0.73072943 0.73685104 0.74392436
  0.75181489 0.76108355 0.77190142 0.78281943 0.77800714 0.83393561]
 [0.49999933 0.49990437 0.49942588 0.52766573 0.52925926 0.52935707
  0.53057639 0.53165476 0.53357445 0.53552633 0.53743302 0.53947109
  0.54148986 0.54330634 0.5449693  0.54670916 0.54852312 0.55035537
  0.55211577 0.55411812 0.55620067 0.55785279 0.55805463 0.55756022
  0.49683998 0.49683998 0.49683998 0.49683998 0.49683998 0.49683998]
 [0.         0.         0.         0.03560754 0.03722238 0.03766105
  0.03819897 0.03919129 0.04115463 0.04301805 0.04525215 0.04777184
  0.04995576 0.05212959 0.05484913 0.05754714 0.06015048 0.06304678
  0.06606749 0.0692845  0.07290506 0.07687144 0.08109232 0.08566604
  0.         0.         0.         0.         0.         0.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.1777357  0.18491285 0.18958426 0.2029196  0.22395485 0.24376247
  0.2596077  0.26952552 0.2773954  0.27989178 0.28119047 0.28393074
  0.28609374 0.28703052 0.28865691 0.28895996 0.28743732 0.28582543
  0.28347908 0.28032633 0.27617678 0.27112936 0.26543968 0.2591531
  0.25176977 0.24256273 0.23162535 0.22042303 0.22471037 0.16803069]
 [0.49999933 0.49990437 0.49942588 0.47069367 0.46970345 0.46909938
  0.46945804 0.46894869 0.46772704 0.46669745 0.46502958 0.46303614
  0.46156065 0.459899   0.45721069 0.45463374 0.45228235 0.44948052
  0.44640778 0.44326711 0.43972774 0.43666524 0.43569336 0.43611975
  0.49683998 0.49683998 0.49683998 0.49683998 0.49683998 0.49683998]
 [0.68053272 0.67381993 0.67236754 0.6704351  0.66376599 0.65495602
  0.64771862 0.64235409 0.63480357 0.6326144  0.62995689 0.62473812
  0.62043604 0.61702499 0.61149429 0.60743003 0.60493027 0.60166542
  0.59895464 0.59671005 0.59440797 0.59236083 0.59088487 0.58972549
  0.58806136 0.58586788 0.58305774 0.580868   0.59590554 0.55186471]
 [1.         1.         1.         0.96439246 0.96277762 0.96233895
  0.96180103 0.96080871 0.95884537 0.95698195 0.95474785 0.95222816
  0.95004424 0.94787041 0.94515087 0.94245286 0.93984952 0.93695322
  0.93393251 0.9307155  0.92709494 0.92312856 0.91890768 0.91433396
  1.         1.         1.         1.         1.         1.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional end point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
