variables,units,values,description
rotorse.rs.brs.layer_thickness,m,"[[0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005    ]
 [0.05       0.04083949 0.03229024 0.02413744 0.01574086 0.00873885
  0.00473895 0.00314251 0.00230872 0.00203656 0.00200073 0.00200003
  0.002      0.002      0.002      0.002      0.002      0.002
  0.002      0.002      0.002      0.002      0.002      0.002
  0.00179079 0.00132102 0.00104293 0.00100141 0.001      0.001     ]
 [0.0001     0.00458621 0.0152522  0.03040319 0.04741029 0.06354902
  0.07610285 0.08316173 0.08932751 0.09446694 0.097625   0.09835284
  0.09736573 0.09510301 0.09225897 0.08925491 0.08635024 0.0832595
  0.07970991 0.07547437 0.06990189 0.06096827 0.04858105 0.03557957
  0.02481462 0.01778634 0.01195667 0.0069166  0.00333588 0.001     ]
 [0.0001     0.00458621 0.0152522  0.03040319 0.04741029 0.06354902
  0.07610285 0.08316173 0.08932751 0.09446694 0.097625   0.09835284
  0.09736573 0.09510301 0.09225897 0.08925491 0.08635024 0.0832595
  0.07970991 0.07547437 0.06990189 0.06096827 0.04858105 0.03557957
  0.02481462 0.01778634 0.01195667 0.0069166  0.00333588 0.001     ]
 [0.         0.         0.         0.00299507 0.00294581 0.00289655
  0.00284729 0.00279803 0.00274877 0.00269951 0.00265025 0.00260099
  0.00255172 0.00250246 0.0024532  0.00240394 0.00235468 0.00230542
  0.00225616 0.0022069  0.00215764 0.00210837 0.00205911 0.00200985
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.01518664 0.02662026 0.03834655
  0.04863026 0.05708607 0.06589988 0.07394841 0.07924569 0.08003539
  0.07539978 0.06541959 0.05373332 0.04290903 0.03356375 0.02376984
  0.01438179 0.00723847 0.00420409 0.0030288  0.00220799 0.0016398
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.01518664 0.02662026 0.03834655
  0.04863026 0.05708607 0.06589988 0.07394841 0.07924569 0.08003539
  0.07539978 0.06541959 0.05373332 0.04290903 0.03356375 0.02376984
  0.01438179 0.00723847 0.00420409 0.0030288  0.00220799 0.0016398
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.05       0.04083949 0.03229024 0.02413744 0.01574086 0.00873885
  0.00473895 0.00314251 0.00230872 0.00203656 0.00200073 0.00200003
  0.002      0.002      0.002      0.002      0.002      0.002
  0.002      0.002      0.002      0.002      0.002      0.002
  0.00179079 0.00132102 0.00104293 0.00100141 0.001      0.001     ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]
 [0.         0.         0.         0.04284584 0.04130426 0.03976268
  0.0382211  0.03667951 0.03513793 0.03359635 0.03205477 0.03051318
  0.0289716  0.02743002 0.02588844 0.02434686 0.02280527 0.02126369
  0.01972211 0.01818053 0.01663895 0.01509736 0.01355578 0.0120142
  0.01047262 0.00893103 0.00738945 0.00584787 0.         0.        ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]
 [0.         0.         0.         0.04284584 0.04130426 0.03976268
  0.0382211  0.03667951 0.03513793 0.03359635 0.03205477 0.03051318
  0.0289716  0.02743002 0.02588844 0.02434686 0.02280527 0.02126369
  0.01972211 0.01818053 0.01663895 0.01509736 0.01355578 0.0120142
  0.01047262 0.00893103 0.00738945 0.00584787 0.         0.        ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]]","2D array of the thickness of the layers of the blade structure. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.layer_start_nd,,"[[0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.18112735 0.18760941 0.19141303 0.20359897 0.22351056 0.24253882
  0.25803282 0.26823126 0.27717316 0.2805173  0.2804532  0.28017555
  0.27999416 0.28290303 0.28945855 0.29529565 0.29829671 0.29923015
  0.29698884 0.29186276 0.28414807 0.27493893 0.26276364 0.24598998
  0.22346919 0.20514635 0.19776751 0.18950264 0.17954493 0.19161024]
 [0.68392437 0.6765165  0.6741963  0.67111446 0.66332171 0.65373236
  0.64614374 0.64105983 0.63458132 0.63323992 0.62921963 0.62098293
  0.61433647 0.61289749 0.61229592 0.61376571 0.61578965 0.61507013
  0.61246439 0.60824648 0.60237926 0.5961704  0.58820883 0.57656236
  0.55976078 0.54845151 0.54919989 0.54994761 0.5507401  0.57544426]
 [0.49999933 0.49990437 0.49942588 0.47129755 0.46930853 0.46801169
  0.46805815 0.46779824 0.46752948 0.46725347 0.46437423 0.4596982
  0.45613881 0.45623012 0.45792326 0.46026546 0.46193514 0.46139583
  0.45841645 0.45352132 0.44680269 0.44000178 0.43345007 0.42575303
  0.49683998 0.49683998 0.49683998 0.49683998 0.49683998 0.49683998]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [1.         1.         1.         0.96514732 0.96228397 0.96097933
  0.96005117 0.95937064 0.95859843 0.95767698 0.95392866 0.94805573
  0.94326694 0.9432843  0.94604158 0.94949251 0.9519155  0.95184735
  0.94894335 0.94353376 0.93595193 0.92736141 0.9159343  0.89970827
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.03485268 0.03771603 0.03902067
  0.03994883 0.04062936 0.04140157 0.04232302 0.04607134 0.05194427
  0.05673306 0.0567157  0.05395842 0.05050749 0.0480845  0.04815265
  0.05105665 0.05646624 0.06404807 0.07263859 0.0840657  0.10029173
  0.         0.         0.         0.         0.         0.        ]
 [0.22943914 0.23771341 0.24745464 0.2663338  0.29139942 0.31277603
  0.32994072 0.3413641  0.35169599 0.35669874 0.36338161 0.37367524
  0.38211368 0.38499128 0.3865837  0.38620913 0.38484881 0.38590492
  0.38889081 0.393502   0.39943461 0.40568839 0.41408189 0.42651509
  0.44382389 0.45519477 0.45432688 0.45329485 0.4519774  0.42652204]
 [0.49999933 0.49990437 0.49942588 0.52706185 0.52965418 0.53044476
  0.53197628 0.53280521 0.533772   0.5349703  0.53808837 0.54280903
  0.5469117  0.54697523 0.54425673 0.54107744 0.53887034 0.53844007
  0.5401071  0.5438639  0.54912572 0.55451625 0.56029791 0.56792694
  0.49683998 0.49683998 0.49683998 0.49683998 0.49683998 0.49683998]
 [0.73223615 0.72662049 0.73023792 0.7338493  0.73121056 0.72396957
  0.71805164 0.71419268 0.70910415 0.70942136 0.71214804 0.71448262
  0.71645598 0.71498575 0.70942108 0.70467919 0.70234175 0.7017449
  0.70436637 0.70988572 0.7176658  0.72691986 0.73952708 0.75708748
  0.78011548 0.79849992 0.80575926 0.81373982 0.82317257 0.81035606]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional start point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.layer_end_nd,,"[[1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.22943914 0.23771341 0.24745464 0.2663338  0.29139942 0.31277603
  0.32994072 0.3413641  0.35169599 0.35669874 0.36338161 0.37367524
  0.38211368 0.38499128 0.3865837  0.38620913 0.38484881 0.38590492
  0.38889081 0.393502   0.39943461 0.40568839 0.41408189 0.42651509
  0.44382389 0.45519477 0.45432688 0.45329485 0.4519774  0.42652204]
 [0.73223615 0.72662049 0.73023792 0.7338493  0.73121056 0.72396957
  0.71805164 0.71419268 0.70910415 0.70942136 0.71214804 0.71448262
  0.71645598 0.71498575 0.70942108 0.70467919 0.70234175 0.7017449
  0.70436637 0.70988572 0.7176658  0.72691986 0.73952708 0.75708748
  0.78011548 0.79849992 0.80575926 0.81373982 0.82317257 0.81035606]
 [0.49999933 0.49990437 0.49942588 0.52706185 0.52965418 0.53044476
  0.53197628 0.53280521 0.533772   0.5349703  0.53808837 0.54280903
  0.5469117  0.54697523 0.54425673 0.54107744 0.53887034 0.53844007
  0.5401071  0.5438639  0.54912572 0.55451625 0.56029791 0.56792694
  0.49683998 0.49683998 0.49683998 0.49683998 0.49683998 0.49683998]
 [0.         0.         0.         0.03485268 0.03771603 0.03902067
  0.03994883 0.04062936 0.04140157 0.04232302 0.04607134 0.05194427
  0.05673306 0.0567157  0.05395842 0.05050749 0.0480845  0.04815265
  0.05105665 0.05646624 0.06404807 0.07263859 0.0840657  0.10029173
  0.         0.         0.         0.         0.         0.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.18112735 0.18760941 0.19141303 0.20359897 0.22351056 0.24253882
  0.25803282 0.26823126 0.27717316 0.2805173  0.2804532  0.28017555
  0.27999416 0.28290303 0.28945855 0.29529565 0.29829671 0.29923015
  0.29698884 0.29186276 0.28414807 0.27493893 0.26276364 0.24598998
  0.22346919 0.20514635 0.19776751 0.18950264 0.17954493 0.19161024]
 [0.49999933 0.49990437 0.49942588 0.47129755 0.46930853 0.46801169
  0.46805815 0.46779824 0.46752948 0.46725347 0.46437423 0.4596982
  0.45613881 0.45623012 0.45792326 0.46026546 0.46193514 0.46139583
  0.45841645 0.45352132 0.44680269 0.44000178 0.43345007 0.42575303
  0.49683998 0.49683998 0.49683998 0.49683998 0.49683998 0.49683998]
 [0.68392437 0.6765165  0.6741963  0.67111446 0.66332171 0.65373236
  0.64614374 0.64105983 0.63458132 0.63323992 0.62921963 0.62098293
  0.61433647 0.61289749 0.61229592 0.61376571 0.61578965 0.61507013
  0.61246439 0.60824648 0.60237926 0.5961704  0.58820883 0.57656236
  0.55976078 0.54845151 0.54919989 0.54994761 0.5507401  0.57544426]
 [1.         1.         1.         0.96514732 0.96228397 0.96097933
  0.96005117 0.95937064 0.95859843 0.95767698 0.95392866 0.94805573
  0.94326694 0.9432843  0.94604158 0.94949251 0.9519155  0.95184735
  0.94894335 0.94353376 0.93595193 0.92736141 0.9159343  0.89970827
  1.         1.         1.         1.         1.         1.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional end point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.root_M,N*m,[ 21356843.93651082 -88852152.52081877        -0.        ],Blade root moment in blade c.s.
rotorse.rs.brs.s_f,,[2.5],Safety factor
rotorse.rs.brs.d_f,m,[0.03],Diameter of the fastener
rotorse.rs.brs.sigma_max,Pa,[6.75e+08],Max stress on bolt
rotorse.rc.blade_length,m,[117.14887823],blade length
rotorse.rc.s,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",blade nondimensional span location
rotorse.rc.chord,m,"[5.93011497 5.79089755 5.66833293 5.57637241 5.52896734 5.51902553
 5.51446018 5.51064004 5.50345702 5.37783225 4.94498646 4.42796129
 4.07093169 4.07366335 4.31522801 4.63210551 4.87367016 4.8903548
 4.63143279 4.20201161 3.71992709 3.29325803 2.85254441 2.39158511
 1.95930037 1.60357931 1.30145378 1.02847235 0.79224362 0.60037617]",Chord distribution
rotorse.rc.coord_xy_interp,,"[[[ 1.00000000e+00 -5.22802288e-16]
  [ 9.99429684e-01 -2.22597407e-02]
  [ 9.98063018e-01 -4.44580349e-02]
  ...
  [ 9.98120489e-01  4.38394581e-02]
  [ 9.99443038e-01  2.19496514e-02]
  [ 1.00000000e+00 -5.26271735e-16]]

 [[ 1.00000000e+00 -6.87480483e-04]
  [ 9.97995325e-01 -2.21329444e-02]
  [ 9.95287771e-01 -4.42898977e-02]
  ...
  [ 9.96116321e-01  4.39547261e-02]
  [ 9.98446048e-01  2.23384031e-02]
  [ 1.00000000e+00  4.53190843e-04]]

 [[ 1.00000000e+00 -5.06686311e-03]
  [ 9.87290439e-01 -2.06650640e-02]
  [ 9.74485020e-01 -4.09513895e-02]
  ...
  [ 9.80691206e-01  4.44050796e-02]
  [ 9.90764824e-01  2.48148261e-02]
  [ 1.00000000e+00  3.95888749e-03]]

 ...

 [[ 1.00000000e+00 -3.71663624e-04]
  [ 9.76017568e-01  2.09740027e-03]
  [ 9.52031329e-01  3.99388323e-03]
  ...
  [ 9.52381403e-01  9.07315534e-03]
  [ 9.76165313e-01  4.93304949e-03]
  [ 1.00000000e+00  9.38336381e-04]]

 [[ 1.00000000e+00 -3.71663624e-04]
  [ 9.76017568e-01  2.09740027e-03]
  [ 9.52031329e-01  3.99388323e-03]
  ...
  [ 9.52381403e-01  9.07315534e-03]
  [ 9.76165313e-01  4.93304949e-03]
  [ 1.00000000e+00  9.38336381e-04]]

 [[ 1.00000000e+00 -3.71663624e-04]
  [ 9.76017568e-01  2.09740027e-03]
  [ 9.52031329e-01  3.99388323e-03]
  ...
  [ 9.52381403e-01  9.07315534e-03]
  [ 9.76165313e-01  4.93304949e-03]
  [ 1.00000000e+00  9.38336381e-04]]]",3D array of the non-dimensional x and y airfoil coordinates of the airfoils interpolated along span for n_span stations.
rotorse.rc.web_start_nd,,"[[0.20528324 0.21266141 0.21943383 0.25941066 0.28393989 0.30513614
  0.32210757 0.33332357 0.34346317 0.34835102 0.3542851  0.36348139
  0.37096869 0.37396392 0.37613389 0.37638347 0.37535116 0.37633397
  0.37879045 0.38238749 0.38684899 0.39136866 0.39746425 0.40672734
  0.41980726 0.43575493 0.44767897 0.44640844 0.44483087 0.30906614]
 [0.20528324 0.21266141 0.21943383 0.21049862 0.23102437 0.25032908
  0.26600795 0.27632825 0.28543142 0.28890214 0.2896296  0.29050944
  0.29127007 0.29416495 0.30016585 0.30535667 0.30787419 0.30881976
  0.3071351  0.3031161  0.29690207 0.28931083 0.2792344  0.26536557
  0.24665537 0.22322909 0.1934943  0.1530397  0.0976808  0.30906614]]","2D array of the non-dimensional start point defined along the outer profile of a web. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each web, the second dimension represents each entry along blade span."
rotorse.rc.web_end_nd,,"[[0.70808026 0.7015685  0.70221711 0.67795806 0.67055693 0.66132915
  0.65394597 0.64894212 0.64273293 0.64162528 0.63836861 0.63132739
  0.62562574 0.62419997 0.62303496 0.62379216 0.62536054 0.62467177
  0.62259249 0.61938649 0.61492357 0.61030692 0.60446194 0.59572513
  0.58273085 0.56620983 0.55356588 0.55472141 0.55602899 0.69290016]
 [0.70808026 0.7015685  0.70221711 0.72761306 0.72461691 0.71686342
  0.71071322 0.70675941 0.70142722 0.70127187 0.70340235 0.70432571
  0.70537369 0.70384505 0.69874721 0.69464951 0.69277421 0.69213954
  0.69419806 0.6986258  0.70490038 0.71245487 0.72280977 0.7371792
  0.7558952  0.77864881 0.80732051 0.84657214 0.90139314 0.69290016]]","2D array of the non-dimensional end point defined along the outer profile of a web. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each web, the second dimension represents each entry along blade span."
